LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
1850,Dec,23,04:02:05,combo,su(pam_unix)[3683],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1851,Dec,23,04:02:06,combo,su(pam_unix)[3683],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1852,Dec,23,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1853,Dec,23,04:07:35,combo,su(pam_unix)[4054],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1854,Dec,23,04:07:36,combo,su(pam_unix)[4054],session closed for user news,27624832,session closed for user <*>,['news']
1855,Dec,24,04:02:05,combo,su(pam_unix)[6332],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1856,Dec,24,04:02:06,combo,su(pam_unix)[6332],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1857,Dec,24,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1858,Dec,24,04:08:00,combo,su(pam_unix)[7558],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1859,Dec,24,04:08:00,combo,su(pam_unix)[7558],session closed for user news,27624832,session closed for user <*>,['news']
1860,Dec,25,04:02:05,combo,su(pam_unix)[9836],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1861,Dec,25,04:02:06,combo,su(pam_unix)[9836],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1862,Dec,25,04:02:07,combo,cups,cupsd shutdown succeeded,d6254e1a,cupsd <*> succeeded,['shutdown']
1863,Dec,25,04:02:13,combo,cups,cupsd startup succeeded,d6254e1a,cupsd <*> succeeded,['startup']
1864,Dec,25,04:02:17,combo,syslogd 1.4.1,restart.,6f97e9d4,restart.,[]
1865,Dec,25,04:02:17,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1866,Dec,25,04:07:48,combo,su(pam_unix)[10427],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1867,Dec,25,04:07:50,combo,su(pam_unix)[10427],session closed for user news,27624832,session closed for user <*>,['news']
1868,Dec,26,04:02:05,combo,su(pam_unix)[15745],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1869,Dec,26,04:02:06,combo,su(pam_unix)[15745],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1870,Dec,26,04:02:06,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1871,Dec,26,04:08:02,combo,su(pam_unix)[16976],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1872,Dec,26,04:08:03,combo,su(pam_unix)[16976],session closed for user news,27624832,session closed for user <*>,['news']
1873,Dec,27,04:02:05,combo,su(pam_unix)[19254],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1874,Dec,27,04:02:06,combo,su(pam_unix)[19254],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1875,Dec,27,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1876,Dec,27,04:07:39,combo,su(pam_unix)[19625],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1877,Dec,27,04:07:39,combo,su(pam_unix)[19625],session closed for user news,27624832,session closed for user <*>,['news']
1878,Dec,28,04:02:05,combo,su(pam_unix)[21903],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1879,Dec,28,04:02:06,combo,su(pam_unix)[21903],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1880,Dec,28,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1881,Dec,28,04:09:26,combo,su(pam_unix)[26547],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1882,Dec,28,04:09:27,combo,su(pam_unix)[26547],session closed for user news,27624832,session closed for user <*>,['news']
1883,Dec,29,04:02:05,combo,su(pam_unix)[28825],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1884,Dec,29,04:02:06,combo,su(pam_unix)[28825],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1885,Dec,29,04:02:06,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1886,Dec,29,04:07:37,combo,su(pam_unix)[29196],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1887,Dec,29,04:07:38,combo,su(pam_unix)[29196],session closed for user news,27624832,session closed for user <*>,['news']
1888,Dec,30,04:02:05,combo,su(pam_unix)[31475],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1889,Dec,30,04:02:06,combo,su(pam_unix)[31475],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1890,Dec,30,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1891,Dec,30,04:08:04,combo,su(pam_unix)[32701],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1892,Dec,30,04:08:04,combo,su(pam_unix)[32701],session closed for user news,27624832,session closed for user <*>,['news']
1893,Dec,31,04:02:05,combo,su(pam_unix)[2546],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1894,Dec,31,04:02:06,combo,su(pam_unix)[2546],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1895,Dec,31,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1896,Dec,31,04:07:33,combo,su(pam_unix)[2919],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1897,Dec,31,04:07:34,combo,su(pam_unix)[2919],session closed for user news,27624832,session closed for user <*>,['news']
1898,Jan,1,04:02:05,combo,su(pam_unix)[5199],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1899,Jan,1,04:02:06,combo,su(pam_unix)[5199],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1900,Jan,1,04:02:07,combo,cups,cupsd shutdown succeeded,d6254e1a,cupsd <*> succeeded,['shutdown']
1901,Jan,1,04:02:13,combo,cups,cupsd startup succeeded,d6254e1a,cupsd <*> succeeded,['startup']
1902,Jan,1,04:02:17,combo,syslogd 1.4.1,restart.,6f97e9d4,restart.,[]
1903,Jan,1,04:02:17,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1904,Jan,1,04:08:16,combo,su(pam_unix)[6648],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1905,Jan,1,04:08:17,combo,su(pam_unix)[6648],session closed for user news,27624832,session closed for user <*>,['news']
1906,Jan,2,04:02:05,combo,su(pam_unix)[11973],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1907,Jan,2,04:02:05,combo,su(pam_unix)[11973],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1908,Jan,2,04:02:06,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1909,Jan,2,04:07:36,combo,su(pam_unix)[12344],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1910,Jan,2,04:07:37,combo,su(pam_unix)[12344],session closed for user news,27624832,session closed for user <*>,['news']
1911,Jan,3,04:02:05,combo,su(pam_unix)[14623],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1912,Jan,3,04:02:06,combo,su(pam_unix)[14623],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1913,Jan,3,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1914,Jan,3,04:08:05,combo,su(pam_unix)[15851],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1915,Jan,3,04:08:06,combo,su(pam_unix)[15851],session closed for user news,27624832,session closed for user <*>,['news']
1916,Jan,4,04:02:05,combo,su(pam_unix)[18133],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1917,Jan,4,04:02:06,combo,su(pam_unix)[18133],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1918,Jan,4,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1919,Jan,4,04:07:34,combo,su(pam_unix)[18504],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1920,Jan,4,04:07:36,combo,su(pam_unix)[18504],session closed for user news,27624832,session closed for user <*>,['news']
1921,Jan,5,04:02:05,combo,su(pam_unix)[20782],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1922,Jan,5,04:02:05,combo,su(pam_unix)[20782],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1923,Jan,5,04:02:06,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1924,Jan,5,04:08:04,combo,su(pam_unix)[22008],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1925,Jan,5,04:08:04,combo,su(pam_unix)[22008],session closed for user news,27624832,session closed for user <*>,['news']
1926,Jan,6,04:02:05,combo,su(pam_unix)[24286],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1927,Jan,6,04:02:06,combo,su(pam_unix)[24286],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1928,Jan,6,04:02:07,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1929,Jan,6,04:07:40,combo,su(pam_unix)[24657],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1930,Jan,6,04:07:41,combo,su(pam_unix)[24657],session closed for user news,27624832,session closed for user <*>,['news']
1931,Jan,6,15:53:55,combo,ftpd[25649],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1932,Jan,6,15:53:55,combo,ftpd[25651],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1933,Jan,6,15:53:55,combo,ftpd[25652],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1934,Jan,6,15:53:55,combo,ftpd[25659],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1935,Jan,6,15:53:55,combo,ftpd[25650],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1936,Jan,6,15:53:55,combo,ftpd[25655],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1937,Jan,6,15:53:55,combo,ftpd[25647],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1938,Jan,6,15:53:55,combo,ftpd[25648],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1939,Jan,6,15:53:55,combo,ftpd[25645],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1940,Jan,6,15:53:55,combo,ftpd[25657],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1941,Jan,6,15:53:55,combo,ftpd[25642],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1942,Jan,6,15:53:55,combo,ftpd[25646],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1943,Jan,6,15:53:55,combo,ftpd[25656],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1944,Jan,6,15:53:55,combo,ftpd[25658],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1945,Jan,6,15:53:55,combo,ftpd[25643],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1946,Jan,6,15:53:55,combo,ftpd[25644],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1947,Jan,6,15:53:55,combo,ftpd[25654],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1948,Jan,6,15:53:55,combo,ftpd[25653],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '53:55', '2006']"
1949,Jan,6,15:54:04,combo,ftpd[25660],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '54:04', '2006']"
1950,Jan,6,15:54:04,combo,ftpd[25661],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '54:04', '2006']"
1951,Jan,6,15:54:04,combo,ftpd[25662],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '54:04', '2006']"
1952,Jan,6,15:54:04,combo,ftpd[25663],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '54:04', '2006']"
1953,Jan,6,15:54:04,combo,ftpd[25664],connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de)', 'Fri', '6 15', '54:04', '2006']"
1954,Jan,7,04:02:31,combo,su(pam_unix)[26996],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
1955,Jan,7,04:02:32,combo,su(pam_unix)[26996],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
1956,Jan,7,04:02:36,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
1957,Jan,7,04:08:32,combo,su(pam_unix)[28236],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
1958,Jan,7,04:08:32,combo,su(pam_unix)[28236],session closed for user news,27624832,session closed for user <*>,['news']
1959,Jan,7,04:55:29,combo,snmpd[2310],Received SNMP packet(s) from 62.193.6.2,4f67b71e,Received SNMP packet(s) from <*>,['62.193.6.2']
